element,sp_num,ritz_wl_vac(A),Aki(s^-1),fik,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,
Mg,7,"=""106.523""","=""2.12e+10""","=""3.60e-02""",D,"=""34.0838""","=""150.476""","=""2s.2p3""","=""3P*""","=""2""","=""2s.2p2.(4P).3s""","=""3P""","=""2""",,
Mg,5,"=""106.572""","=""1.36e+09""","=""6.97e-03""",D,"=""9.5814""","=""125.9202""","=""2s2.2p4""","=""1S""","=""0""","=""2s2.2p3.(2D*).4d""","=""1P*""","=""1""",,
Mg,7,"=""106.708""","=""7.03e+09""","=""1.20e-02""",D,"=""34.0829""","=""150.273""","=""2s.2p3""","=""3P*""","=""1""","=""2s.2p2.(4P).3s""","=""3P""","=""1""",,
Mg,7,"=""106.709""","=""1.04e+10""","=""1.06e-02""",D,"=""34.0838""","=""150.273""","=""2s.2p3""","=""3P*""","=""2""","=""2s.2p2.(4P).3s""","=""3P""","=""1""",,
Mg,7,"=""106.714""","=""9.18e+09""","=""4.70e-02""",D,"=""34.0891""","=""150.273""","=""2s.2p3""","=""3P*""","=""0""","=""2s.2p2.(4P).3s""","=""3P""","=""1""",,
Mg,11,"=""106.709""","=""1.54e+10""","=""8.74e-03""",A,"=""(1579.3133)""","=""(1695.5029)""","=""1s.3p""","=""1P*""","=""1""","=""1s.5s""","=""1S""","=""0""",,
Mg,8,"=""106.808""","=""3.26e+09""","=""5.58e-03""",D,"=""65.0486""","=""181.130""","=""2p3""","=""2P*""","=""1/2""","=""2s.2p.(3P*).3p""","=""2S""","=""1/2""",,
Mg,7,"=""106.808""","=""2.57e+10""","=""1.47e-02""",D,"=""34.0829""","=""150.165?""","=""2s.2p3""","=""3P*""","=""1""","=""2s.2p2.(4P).3s""","=""3P""","=""0""",,
Mg,8,"=""106.830""","=""6.52e+09""","=""5.58e-03""",D+,"=""65.0720""","=""181.130""","=""2p3""","=""2P*""","=""3/2""","=""2s.2p.(3P*).3p""","=""2S""","=""1/2""",,
Mg,10,"=""107.264""","=""1.61e+10""","=""5.56e-02""",A,"=""214.061""","=""329.65""","=""1s2.3p""","=""2P*""","=""1/2""","=""1s2.6d""","=""2D""","=""3/2""",,
Mg,10,"=""107.415""","=""3.21e+09""","=""5.55e-03""",B+,"=""214.224""","=""329.65""","=""1s2.3p""","=""2P*""","=""3/2""","=""1s2.6d""","=""2D""","=""3/2""",,
Mg,10,"=""107.415""","=""1.93e+10""","=""5.00e-02""",A,"=""214.224""","=""329.65""","=""1s2.3p""","=""2P*""","=""3/2""","=""1s2.6d""","=""2D""","=""5/2""",,
Mg,5,"=""107.653""","=""1.39e+10""","=""2.42e-02""",D+,"=""4.4543""","=""119.6244""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2D*).4s""","=""1D*""","=""2""",,
Mg,6,"=""107.822""","=""1.11e+11""","=""2.59e-01""",C+,"=""30.7416""","=""145.731""","=""2s.2p4""","=""4P""","=""5/2""","=""2s.2p3.(5S*).3d""","=""4D*""","=""7/2""",,
Mg,6,"=""107.822""","=""3.34e+10""","=""5.83e-02""",C,"=""30.7416""","=""145.731""","=""2s.2p4""","=""4P""","=""5/2""","=""2s.2p3.(5S*).3d""","=""4D*""","=""5/2""",,
Mg,6,"=""107.822""","=""5.58e+09""","=""6.48e-03""",D,"=""30.7416""","=""145.731""","=""2s.2p4""","=""4P""","=""5/2""","=""2s.2p3.(5S*).3d""","=""4D*""","=""3/2""",,
Mg,6,"=""108.013""","=""1.85e+10""","=""1.62e-02""",D,"=""30.9445""","=""145.731""","=""2s.2p4""","=""4P""","=""3/2""","=""2s.2p3.(5S*).3d""","=""4D*""","=""1/2""",,
Mg,6,"=""108.013""","=""5.89e+10""","=""1.03e-01""",C,"=""30.9445""","=""145.731""","=""2s.2p4""","=""4P""","=""3/2""","=""2s.2p3.(5S*).3d""","=""4D*""","=""3/2""",,
Mg,6,"=""108.013""","=""7.78e+10""","=""2.04e-01""",C,"=""30.9445""","=""145.731""","=""2s.2p4""","=""4P""","=""3/2""","=""2s.2p3.(5S*).3d""","=""4D*""","=""5/2""",,
Mg,6,"=""108.114""","=""9.24e+10""","=""1.62e-01""",C,"=""31.052""","=""145.731""","=""2s.2p4""","=""4P""","=""1/2""","=""2s.2p3.(5S*).3d""","=""4D*""","=""1/2""",,
Mg,6,"=""108.114""","=""4.62e+10""","=""1.62e-01""",C,"=""31.052""","=""145.731""","=""2s.2p4""","=""4P""","=""1/2""","=""2s.2p3.(5S*).3d""","=""4D*""","=""3/2""",,
Mg,6,"=""108.148""","=""1.40e+10""","=""1.64e-02""",D+,"=""30.7416""","=""145.385""","=""2s.2p4""","=""4P""","=""5/2""","=""2s.2p3.(3P*).3s""","=""4P*""","=""3/2""",,
Mg,6,"=""108.148""","=""2.18e+10""","=""3.83e-02""",D+,"=""30.7416""","=""145.385""","=""2s.2p4""","=""4P""","=""5/2""","=""2s.2p3.(3P*).3s""","=""4P*""","=""5/2""",,
Mg,6,"=""108.339""","=""4.14e+09""","=""7.28e-03""",D,"=""30.9445""","=""145.385""","=""2s.2p4""","=""4P""","=""3/2""","=""2s.2p3.(3P*).3s""","=""4P*""","=""3/2""",,
Mg,6,"=""108.339""","=""2.58e+10""","=""2.27e-02""",D+,"=""30.9445""","=""145.385""","=""2s.2p4""","=""4P""","=""3/2""","=""2s.2p3.(3P*).3s""","=""4P*""","=""1/2""",,
Mg,6,"=""108.339""","=""9.32e+09""","=""2.46e-02""",D+,"=""30.9445""","=""145.385""","=""2s.2p4""","=""4P""","=""3/2""","=""2s.2p3.(3P*).3s""","=""4P*""","=""5/2""",,
Mg,8,"=""108.410""","=""1.00e+05""","=""2.64e-07""",D,"=""51.281+x""","=""165.647""","=""2p3""","=""4S*""","=""3/2""","=""2s2.3d""","=""2D""","=""5/2""",,
Mg,8,"=""108.430""","=""1.52e+04""","=""2.67e-08""",E,"=""51.281+x""","=""165.626""","=""2p3""","=""4S*""","=""3/2""","=""2s2.3d""","=""2D""","=""3/2""",,
Mg,6,"=""108.441""","=""5.16e+09""","=""9.09e-03""",E,"=""31.052""","=""145.385""","=""2s.2p4""","=""4P""","=""1/2""","=""2s.2p3.(3P*).3s""","=""4P*""","=""1/2""",,
Mg,6,"=""108.441""","=""1.29e+10""","=""4.54e-02""",D+,"=""31.052""","=""145.385""","=""2s.2p4""","=""4P""","=""1/2""","=""2s.2p3.(3P*).3s""","=""4P*""","=""3/2""",,
Mg,8,"=""108.934""","=""1.28e+09""","=""3.41e-03""",D,"=""65.0720""","=""178.888""","=""2p3""","=""2P*""","=""3/2""","=""2s.2p.(3P*).3p""","=""2D""","=""5/2""",,
Mg,5,"=""109.162""","=""7.18e+09""","=""3.85e-02""",D,"=""9.5814""","=""123.1596""","=""2s2.2p4""","=""1S""","=""0""","=""2s2.2p3.(2P*).4s""","=""1P*""","=""1""",,
Mg,8,"=""109.175""","=""1.06e+09""","=""3.78e-03""",D,"=""65.0486""","=""178.613""","=""2p3""","=""2P*""","=""1/2""","=""2s.2p.(3P*).3p""","=""2D""","=""3/2""",,
Mg,8,"=""109.198""","=""2.11e+08""","=""3.78e-04""",E,"=""65.0720""","=""178.613""","=""2p3""","=""2P*""","=""3/2""","=""2s.2p.(3P*).3p""","=""2D""","=""3/2""",,
Mg,5,"=""109.349""","=""1.33e+06""","=""1.43e-06""",D,"=""0.00000""","=""113.38""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2P*).3d""","=""1P*""","=""1""",,
Mg,10,"=""109.529""","=""9.56e+07""","=""1.72e-04""",B,"=""216.17""","=""329.36""","=""1s2.3d""","=""2D""","=""3/2""","=""1s2.6p""","=""2P*""","=""3/2""",,
Mg,10,"=""109.529""","=""9.54e+08""","=""8.58e-04""",B,"=""216.17""","=""329.36""","=""1s2.3d""","=""2D""","=""3/2""","=""1s2.6p""","=""2P*""","=""1/2""",,
Mg,5,"=""109.563""","=""3.48e+06""","=""6.26e-06""",D,"=""0.22108""","=""113.38""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2P*).3d""","=""1P*""","=""1""",,
Mg,10,"=""109.576""","=""8.58e+08""","=""1.03e-03""",B+,"=""216.215""","=""329.36""","=""1s2.3d""","=""2D""","=""5/2""","=""1s2.6p""","=""2P*""","=""3/2""",,
Mg,5,"=""109.652""","=""3.27e+07""","=""1.77e-04""",D,"=""0.31266""","=""113.38""","=""2s2.2p4""","=""3P""","=""0""","=""2s2.2p3.(2P*).3d""","=""1P*""","=""1""",,
Mg,5,"=""109.800""","=""9.96e+09""","=""1.08e-02""",D,"=""0.00000""","=""112.919""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(4S*).4s""","=""3S*""","=""1""",,
Mg,6,"=""109.854""","=""1.04e+07""","=""1.88e-05""",D,"=""0.00000""","=""112.863""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).3s""","=""2P""","=""3/2""",,
Mg,5,"=""110.015""","=""5.95e+09""","=""1.08e-02""",E,"=""0.22108""","=""112.919""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(4S*).4s""","=""3S*""","=""1""",,
Mg,6,"=""110.082""","=""8.57e+06""","=""7.78e-06""",D,"=""0.00000""","=""112.628""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).3s""","=""2P""","=""1/2""",,
Mg,5,"=""110.104""","=""1.96e+09""","=""1.07e-02""",E,"=""0.31266""","=""112.919""","=""2s2.2p4""","=""3P""","=""0""","=""2s2.2p3.(4S*).4s""","=""3S*""","=""1""",,
Mg,7,"=""110.114""","=""1.28e+10""","=""3.87e-02""",E,"=""49.2407""","=""161.837?""","=""2s.2p3""","=""1P*""","=""1""","=""2s.2p2.(2D).3s""","=""1D""","=""2""",,
Mg,5,"=""110.452""","=""4.40e+07""","=""1.13e-04""",C,"=""0.00000""","=""112.252""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2P*).3d""","=""1F*""","=""3""",,
Mg,5,"=""110.771""","=""1.69e+09""","=""1.86e-03""",D+,"=""0.00000""","=""111.9287""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2P*).3d""","=""3D*""","=""1""",,
Mg,9,"=""110.782""","=""2.65e+09""","=""1.46e-02""",D,"=""193.177""","=""305.094""","=""1s2.2s.3s""","=""1S""","=""0""","=""1s2.2s.7p""","=""1P*""","=""1""",,
Mg,5,"=""110.802""","=""7.99e+09""","=""1.47e-02""",C,"=""0.00000""","=""111.8969""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2P*).3d""","=""3D*""","=""2""",,
Mg,5,"=""110.846""","=""6.06e+10""","=""1.56e-01""",C+,"=""0.00000""","=""111.8526""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2P*).3d""","=""3D*""","=""3""",,
Mg,5,"=""110.929""","=""5.96e+09""","=""1.10e-02""",D+,"=""0.00000""","=""111.7685""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2P*).3d""","=""1D*""","=""2""",,
Mg,5,"=""110.990""","=""2.97e+10""","=""5.49e-02""",C,"=""0.22108""","=""111.9287""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2P*).3d""","=""3D*""","=""1""",,
Mg,5,"=""111.022""","=""2.89e+10""","=""8.90e-02""",C+,"=""0.22108""","=""111.8969""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2P*).3d""","=""3D*""","=""2""",,
Mg,5,"=""111.081""","=""4.23e+10""","=""2.35e-01""",C+,"=""0.31266""","=""111.9287""","=""2s2.2p4""","=""3P""","=""0""","=""2s2.2p3.(2P*).3d""","=""3D*""","=""1""",,
Mg,5,"=""111.149""","=""2.60e+10""","=""8.02e-02""",C,"=""0.22108""","=""111.7685""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2P*).3d""","=""1D*""","=""2""",,
Mg,6,"=""111.173""","=""1.38e+10""","=""2.55e-02""",D+,"=""10.40475""","=""121.929?""","=""2s2.2p3""","=""2P*""","=""1/2""","=""2s2.2p2.(1S).3s""","=""2S""","=""1/2""",,
Mg,5,"=""111.189""","=""1.80e+10""","=""3.33e-02""",C+,"=""0.00000""","=""111.5075""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2P*).3d""","=""3P*""","=""2""",,
Mg,6,"=""111.186""","=""2.54e+10""","=""2.36e-02""",D+,"=""10.41819""","=""121.929?""","=""2s2.2p3""","=""2P*""","=""3/2""","=""2s2.2p2.(1S).3s""","=""2S""","=""1/2""",,
Mg,5,"=""111.239""","=""9.99e+09""","=""1.11e-02""",C+,"=""0.00000""","=""111.4571""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2P*).3d""","=""3P*""","=""1""",,
Mg,5,"=""111.410""","=""5.06e+09""","=""1.57e-02""",C+,"=""0.22108""","=""111.5075""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2P*).3d""","=""3P*""","=""2""",,
Mg,5,"=""111.460""","=""1.06e+10""","=""1.98e-02""",C+,"=""0.22108""","=""111.4571""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2P*).3d""","=""3P*""","=""1""",,
Mg,5,"=""111.486""","=""3.69e+10""","=""2.29e-02""",C+,"=""0.22108""","=""111.4317""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2P*).3d""","=""3P*""","=""0""",,
Mg,5,"=""111.552""","=""1.17e+10""","=""6.55e-02""",C+,"=""0.31266""","=""111.4571""","=""2s2.2p4""","=""3P""","=""0""","=""2s2.2p3.(2P*).3d""","=""3P*""","=""1""",,
Mg,6,"=""111.552""","=""2.24e+10""","=""6.27e-02""",C,"=""0.00000""","=""111.144""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).3s""","=""4P""","=""5/2""",,
Mg,6,"=""111.746""","=""2.22e+10""","=""4.16e-02""",C,"=""0.00000""","=""110.952""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).3s""","=""4P""","=""3/2""",,
Mg,6,"=""111.864""","=""2.21e+10""","=""2.07e-02""",D+,"=""0.00000""","=""110.834""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(3P).3s""","=""4P""","=""1/2""",,
Mg,7,"=""111.984""","=""6.07e+09""","=""8.14e-03""",C,"=""28.8701""","=""139.586""","=""2s.2p3""","=""3D*""","=""3""","=""2s2.2p.3p""","=""3P""","=""2""",,
Mg,7,"=""111.997""","=""9.38e+08""","=""1.76e-03""",A,"=""28.8830""","=""139.586""","=""2s.2p3""","=""3D*""","=""2""","=""2s2.2p.3p""","=""3P""","=""2""",,
Mg,7,"=""112.005""","=""6.20e+07""","=""1.94e-04""",A,"=""28.8913""","=""139.586""","=""2s.2p3""","=""3D*""","=""1""","=""2s2.2p.3p""","=""3P""","=""2""",,
Mg,7,"=""112.118""","=""1.54e+09""","=""2.90e-03""",A,"=""28.8913""","=""139.475""","=""2s.2p3""","=""3D*""","=""1""","=""2s2.2p.3p""","=""3P""","=""1""",,
Mg,7,"=""112.110""","=""4.57e+09""","=""5.16e-03""",A,"=""28.8830""","=""139.475""","=""2s.2p3""","=""3D*""","=""2""","=""2s2.2p.3p""","=""3P""","=""1""",,
Mg,7,"=""112.269""","=""6.37e+09""","=""4.01e-03""",A,"=""28.8913""","=""139.326?""","=""2s.2p3""","=""3D*""","=""1""","=""2s2.2p.3p""","=""3P""","=""0""",,
Mg,8,"=""113.027""","=""3.05e+06""","=""1.17e-05""",E,"=""65.0486""","=""174.743""","=""2p3""","=""2P*""","=""1/2""","=""2s.2p.(3P*).3p""","=""2P""","=""3/2""",,
Mg,8,"=""113.051""","=""1.52e+07""","=""2.92e-05""",D,"=""65.0720""","=""174.743""","=""2p3""","=""2P*""","=""3/2""","=""2s.2p.(3P*).3p""","=""2P""","=""3/2""",,
Mg,8,"=""113.158""","=""1.22e+07""","=""2.34e-05""",D,"=""65.0486""","=""174.616""","=""2p3""","=""2P*""","=""1/2""","=""2s.2p.(3P*).3p""","=""2P""","=""1/2""",,
Mg,8,"=""113.182""","=""6.08e+06""","=""5.84e-06""",E,"=""65.0720""","=""174.616""","=""2p3""","=""2P*""","=""3/2""","=""2s.2p.(3P*).3p""","=""2P""","=""1/2""",,
Mg,6,"=""113.190""","=""2.81e+10""","=""5.39e-02""",C,"=""6.8633""","=""116.400""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(1D).3s""","=""2D""","=""5/2""",,
Mg,6,"=""113.192""","=""2.66e+10""","=""5.10e-02""",C,"=""6.86535""","=""116.400""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(1D).3s""","=""2D""","=""3/2""",,
Mg,6,"=""113.190""","=""2.11e+09""","=""2.70e-03""",D,"=""6.8633""","=""116.400""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(1D).3s""","=""2D""","=""3/2""",,
Mg,6,"=""113.192""","=""2.69e+09""","=""7.74e-03""",D,"=""6.86535""","=""116.400""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(1D).3s""","=""2D""","=""5/2""",,
Mg,5,"=""113.194""","=""9.37e+08""","=""1.08e-03""",E,"=""35.11385""","=""144.646?""","=""2s.2p5""","=""3P*""","=""2""","=""2s.2p4.(2D).3d""","=""3D""","=""1""",,
Mg,5,"=""113.202""","=""8.43e+09""","=""1.62e-02""",D,"=""35.11385""","=""144.639?""","=""2s.2p5""","=""3P*""","=""2""","=""2s.2p4.(2D).3d""","=""3D""","=""2""",,
Mg,5,"=""113.210""","=""3.38e+10""","=""9.08e-02""",C,"=""35.11385""","=""144.631?""","=""2s.2p5""","=""3P*""","=""2""","=""2s.2p4.(2D).3d""","=""3D""","=""3""",,
Mg,5,"=""113.277""","=""6.34e+08""","=""1.71e-03""",D,"=""0.00000""","=""109.4521""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2D*).3d""","=""1F*""","=""3""",,
Mg,5,"=""113.402""","=""1.40e+10""","=""2.70e-02""",D,"=""35.31421""","=""144.646?""","=""2s.2p5""","=""3P*""","=""1""","=""2s.2p4.(2D).3d""","=""3D""","=""1""",,
Mg,5,"=""113.409""","=""2.52e+10""","=""8.09e-02""",C,"=""35.31421""","=""144.639?""","=""2s.2p5""","=""3P*""","=""1""","=""2s.2p4.(2D).3d""","=""3D""","=""2""",,
Mg,5,"=""113.515""","=""1.86e+10""","=""1.08e-01""",D+,"=""35.42377""","=""144.646?""","=""2s.2p5""","=""3P*""","=""0""","=""2s.2p4.(2D).3d""","=""3D""","=""1""",,
Mg,5,"=""113.699""","=""7.55e+10""","=""8.78e-02""",B,"=""0.00000""","=""109.0460""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2D*).3d""","=""3S*""","=""1""",,
Mg,5,"=""113.821""","=""6.53e+09""","=""7.61e-03""",C,"=""4.4543""","=""113.38""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2P*).3d""","=""1P*""","=""1""",,
Mg,5,"=""113.930""","=""5.49e+10""","=""1.07e-01""",B,"=""0.22108""","=""109.0460""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2D*).3d""","=""3S*""","=""1""",,
Mg,5,"=""113.946""","=""1.15e+09""","=""2.23e-03""",D,"=""0.00000""","=""108.8099""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2D*).3d""","=""1D*""","=""2""",,
Mg,5,"=""113.988""","=""7.00e+10""","=""8.19e-02""",B,"=""0.00000""","=""108.7692""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2D*).3d""","=""3P*""","=""1""",,
Mg,5,"=""114.026""","=""2.00e+10""","=""1.17e-01""",B,"=""0.31266""","=""109.0460""","=""2s2.2p4""","=""3P""","=""0""","=""2s2.2p3.(2D*).3d""","=""3S*""","=""1""",,
Mg,5,"=""114.052""","=""1.13e+11""","=""2.21e-01""",B,"=""0.00000""","=""108.7087""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2D*).3d""","=""3P*""","=""2""",,
Mg,5,"=""114.178""","=""2.60e+08""","=""8.45e-04""",E,"=""0.22108""","=""108.8099""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2D*).3d""","=""1D*""","=""2""",,
Mg,5,"=""114.197""","=""1.36e+11""","=""8.83e-02""",C+,"=""0.22108""","=""108.7915""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2D*).3d""","=""3P*""","=""0""",,
Mg,5,"=""114.220""","=""2.88e+10""","=""5.63e-02""",C+,"=""0.22108""","=""108.7692""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2D*).3d""","=""3P*""","=""1""",,
Mg,5,"=""114.284""","=""3.37e+10""","=""1.10e-01""",C+,"=""0.22108""","=""108.7087""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2D*).3d""","=""3P*""","=""2""",,
Mg,5,"=""114.317""","=""3.95e+10""","=""2.32e-01""",C+,"=""0.31266""","=""108.7692""","=""2s2.2p4""","=""3P""","=""0""","=""2s2.2p3.(2D*).3d""","=""3P*""","=""1""",,
Mg,6,"=""114.407""","=""8.71e+09""","=""1.71e-02""",D+,"=""30.7416""","=""139.113""","=""2s.2p4""","=""4P""","=""5/2""","=""2s.2p3.(3D*).3s""","=""4D*""","=""5/2""",,
Mg,6,"=""114.407""","=""1.45e+09""","=""1.90e-03""",E,"=""30.7416""","=""139.113""","=""2s.2p4""","=""4P""","=""5/2""","=""2s.2p3.(3D*).3s""","=""4D*""","=""3/2""",,
Mg,6,"=""114.407""","=""2.90e+10""","=""7.60e-02""",C,"=""30.7416""","=""139.113""","=""2s.2p4""","=""4P""","=""5/2""","=""2s.2p3.(3D*).3s""","=""4D*""","=""7/2""",,
Mg,5,"=""114.488""","=""1.41e+09""","=""1.66e-03""",D,"=""0.00000""","=""108.2947""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2D*).3d""","=""1P*""","=""1""",,
Mg,6,"=""114.622""","=""4.81e+09""","=""4.74e-03""",E,"=""30.9445""","=""139.113""","=""2s.2p4""","=""4P""","=""3/2""","=""2s.2p3.(3D*).3s""","=""4D*""","=""1/2""",,
Mg,6,"=""114.622""","=""1.54e+10""","=""3.03e-02""",D+,"=""30.9445""","=""139.113""","=""2s.2p4""","=""4P""","=""3/2""","=""2s.2p3.(3D*).3s""","=""4D*""","=""3/2""",,
Mg,6,"=""114.622""","=""2.02e+10""","=""5.97e-02""",C,"=""30.9445""","=""139.113""","=""2s.2p4""","=""4P""","=""3/2""","=""2s.2p3.(3D*).3s""","=""4D*""","=""5/2""",,
Mg,5,"=""114.722""","=""2.02e+09""","=""3.99e-03""",D,"=""0.22108""","=""108.2947""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2D*).3d""","=""1P*""","=""1""",,
Mg,6,"=""114.735""","=""1.20e+10""","=""4.73e-02""",D+,"=""31.052""","=""139.113""","=""2s.2p4""","=""4P""","=""1/2""","=""2s.2p3.(3D*).3s""","=""4D*""","=""3/2""",,
Mg,6,"=""114.735""","=""2.40e+10""","=""4.73e-02""",D+,"=""31.052""","=""139.113""","=""2s.2p4""","=""4P""","=""1/2""","=""2s.2p3.(3D*).3s""","=""4D*""","=""1/2""",,
Mg,5,"=""114.759""","=""1.40e+09""","=""1.66e-03""",C,"=""0.00000""","=""108.039""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2D*).3d""","=""3D*""","=""1""",,
Mg,5,"=""114.764""","=""1.65e+10""","=""3.25e-02""",C+,"=""0.00000""","=""108.0345""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2D*).3d""","=""3D*""","=""2""",,
Mg,5,"=""114.782""","=""7.91e+10""","=""2.19e-01""",B,"=""0.00000""","=""108.0170""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2D*).3d""","=""3D*""","=""3""",,
Mg,5,"=""114.819""","=""1.66e+08""","=""9.87e-04""",E,"=""0.31266""","=""108.2947""","=""2s2.2p4""","=""3P""","=""0""","=""2s2.2p3.(2D*).3d""","=""1P*""","=""1""",,
Mg,8,"=""114.905""","=""2.25e+07""","=""4.45e-05""",C,"=""57.7450""","=""165.647""","=""2p3""","=""2D*""","=""5/2""","=""2s2.3d""","=""2D""","=""5/2""",,
Mg,8,"=""114.915""","=""2.27e+06""","=""6.73e-06""",C,"=""57.7541""","=""165.647""","=""2p3""","=""2D*""","=""3/2""","=""2s2.3d""","=""2D""","=""5/2""",,
Mg,8,"=""114.927""","=""2.09e+06""","=""2.76e-06""",D+,"=""57.7450""","=""165.626""","=""2p3""","=""2D*""","=""5/2""","=""2s2.3d""","=""2D""","=""3/2""",,
Mg,8,"=""114.937""","=""2.28e+07""","=""4.52e-05""",C,"=""57.7541""","=""165.626""","=""2p3""","=""2D*""","=""3/2""","=""2s2.3d""","=""2D""","=""3/2""",,
Mg,5,"=""114.994""","=""2.69e+10""","=""5.34e-02""",C+,"=""0.22108""","=""108.039""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2D*).3d""","=""3D*""","=""1""",,
Mg,5,"=""114.999""","=""5.71e+10""","=""1.89e-01""",C+,"=""0.22108""","=""108.0345""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2D*).3d""","=""3D*""","=""2""",,
Mg,5,"=""115.016""","=""9.91e+10""","=""2.75e-01""",B,"=""4.4543""","=""112.252""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2P*).3d""","=""1F*""","=""3""",,
Mg,9,"=""115.023""","=""7.71e+09""","=""2.55e-02""",C,"=""197.581""","=""305.372""","=""1s2.2s.3p""","=""1P*""","=""1""","=""1s2.2s.7d""","=""1D""","=""2""",,
Mg,5,"=""115.092""","=""4.02e+10""","=""2.39e-01""",C+,"=""0.31266""","=""108.039""","=""2s2.2p4""","=""3P""","=""0""","=""2s2.2p3.(2D*).3d""","=""3D*""","=""1""",,
Mg,5,"=""115.362""","=""5.16e+10""","=""6.18e-02""",D+,"=""4.4543""","=""111.9287""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2P*).3d""","=""3D*""","=""1""",,
Mg,5,"=""115.396""","=""5.01e+08""","=""9.99e-04""",E,"=""4.4543""","=""111.8969""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2P*).3d""","=""3D*""","=""2""",,
Mg,5,"=""115.443""","=""1.49e+07""","=""4.17e-05""",E,"=""4.4543""","=""111.8526""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2P*).3d""","=""3D*""","=""3""",,
Mg,5,"=""115.534""","=""3.68e+10""","=""7.36e-02""",C+,"=""4.4543""","=""111.7685""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2P*).3d""","=""1D*""","=""2""",,
Mg,5,"=""115.815""","=""1.38e+07""","=""2.77e-05""",D,"=""4.4543""","=""111.5075""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2P*).3d""","=""3P*""","=""2""",,
Mg,5,"=""115.870""","=""1.87e+08""","=""2.26e-04""",C,"=""4.4543""","=""111.4571""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2P*).3d""","=""3P*""","=""1""",,
Mg,6,"=""116.967""","=""3.42e+10""","=""4.68e-02""",C,"=""6.8633""","=""112.863""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).3s""","=""2P""","=""3/2""",,
