element,sp_num,ritz_wl_vac(A),Aki(s^-1),fik,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,
N,3,"=""1050.106""","=""1.57e+08""","=""2.60e-02""",B,"=""38.95798""","=""50.76481""","=""2s.2p.(3P*).3p""","=""4S""","=""3/2""","=""2s.2p.(3P*).5d""","=""4P*""","=""3/2""",,
N,5,"=""1050.175""","=""6.48e+05""","=""1.07e-04""",B,"=""76.62959""","=""88.43564""","=""1s2.4f""","=""2F*""","=""5/2""","=""1s2.6d""","=""2D""","=""5/2""",,
N,5,"=""1050.200""","=""1.36e+07""","=""1.50e-03""",B,"=""76.62959""","=""88.43536""","=""1s2.4f""","=""2F*""","=""5/2""","=""1s2.6d""","=""2D""","=""3/2""",,
N,5,"=""1050.228""","=""1.30e+07""","=""1.61e-03""",B,"=""76.63018""","=""88.43564""","=""1s2.4f""","=""2F*""","=""7/2""","=""1s2.6d""","=""2D""","=""5/2""",,
N,4,"=""1050.602""","=""2.68e+07""","=""7.39e-03""",B,"=""50.15439""","=""61.95564""","=""1s2.2s.3p""","=""1P*""","=""1""","=""1s2.2p.(2P*<3/2>).3p""","=""1D""","=""2""",,
N,3,"=""1050.707""","=""1.57e+08""","=""3.90e-02""",B,"=""38.95798""","=""50.75805""","=""2s.2p.(3P*).3p""","=""4S""","=""3/2""","=""2s.2p.(3P*).5d""","=""4P*""","=""5/2""",,
N,3,"=""1051.718""","=""7.15e+07""","=""1.78e-02""",C+,"=""33.13334""","=""44.92207""","=""2s2.3d""","=""2D""","=""3/2""","=""2s2.7f""","=""2F*""","=""5/2""",,
N,3,"=""1051.780""","=""7.66e+07""","=""1.69e-02""",C+,"=""33.13403""","=""44.92207""","=""2s2.3d""","=""2D""","=""5/2""","=""2s2.7f""","=""2F*""","=""7/2""",,
N,3,"=""1051.780""","=""5.11e+06""","=""8.47e-04""",C,"=""33.13403""","=""44.92207""","=""2s2.3d""","=""2D""","=""5/2""","=""2s2.7f""","=""2F*""","=""5/2""",,
N,5,"=""1054.872""","=""1.34e+08""","=""2.24e-02""",A,"=""76.26776""","=""88.02124""","=""1s2.4p""","=""2P*""","=""1/2""","=""1s2.6s""","=""2S""","=""1/2""",,
N,5,"=""1055.237""","=""2.67e+08""","=""2.23e-02""",A,"=""76.27183""","=""88.02124""","=""1s2.4p""","=""2P*""","=""3/2""","=""1s2.6s""","=""2S""","=""1/2""",,
N,3,"=""1055.949""","=""5.88e+08""","=""9.83e-02""",B,"=""39.79622""","=""51.53771""","=""2s.2p.(3P*).3p""","=""2D""","=""3/2""","=""2p2.(3P).3p""","=""2D*""","=""3/2""",,
N,3,"=""1055.968""","=""4.35e+07""","=""1.09e-02""",B,"=""39.79622""","=""51.53750""","=""2s.2p.(3P*).3p""","=""2D""","=""3/2""","=""2p2.(3P).3p""","=""2D*""","=""5/2""",,
N,3,"=""1056.938""","=""6.51e+07""","=""7.27e-03""",B,"=""39.80721""","=""51.53771""","=""2s.2p.(3P*).3p""","=""2D""","=""5/2""","=""2p2.(3P).3p""","=""2D*""","=""3/2""",,
N,3,"=""1056.957""","=""6.08e+08""","=""1.02e-01""",B,"=""39.80721""","=""51.53750""","=""2s.2p.(3P*).3p""","=""2D""","=""5/2""","=""2p2.(3P).3p""","=""2D*""","=""5/2""",,
N,5,"=""1057.571""","=""7.77e+06""","=""1.30e-03""",B+,"=""76.61186""","=""88.33534""","=""1s2.4d""","=""2D""","=""3/2""","=""1s2.6p""","=""2P*""","=""3/2""",,
N,5,"=""1057.674""","=""6.99e+07""","=""7.82e-03""",B+,"=""76.61300""","=""88.33534""","=""1s2.4d""","=""2D""","=""5/2""","=""1s2.6p""","=""2P*""","=""3/2""",,
N,5,"=""1057.676""","=""7.77e+07""","=""6.52e-03""",B+,"=""76.61186""","=""88.33418""","=""1s2.4d""","=""2D""","=""3/2""","=""1s2.6p""","=""2P*""","=""1/2""",,
N,2,"=""1060.209""","=""3.82e+07""","=""6.44e-03""",C,"=""13.54113""","=""25.235454""","=""2s.2p3""","=""3P*""","=""1""","=""2s2.2p.4p""","=""3S""","=""1""",,
N,2,"=""1060.220""","=""3.95e+07""","=""3.99e-03""",C,"=""13.54126""","=""25.235454""","=""2s.2p3""","=""3P*""","=""2""","=""2s2.2p.4p""","=""3S""","=""1""",,
N,2,"=""1060.286""","=""1.57e+07""","=""7.94e-03""",C,"=""13.54199""","=""25.235454""","=""2s.2p3""","=""3P*""","=""0""","=""2s2.2p.4p""","=""3S""","=""1""",,
N,2,"=""1063.350""","=""1.22e+07""","=""3.45e-03""",D+,"=""13.54113""","=""25.200902""","=""2s.2p3""","=""3P*""","=""1""","=""2s2.2p.4p""","=""3P""","=""2""",,
N,2,"=""1063.362""","=""3.24e+07""","=""5.49e-03""",D+,"=""13.54126""","=""25.200902""","=""2s.2p3""","=""3P*""","=""2""","=""2s2.2p.4p""","=""3P""","=""2""",,
N,2,"=""1064.142""","=""5.64e+06""","=""9.57e-04""",D+,"=""13.54113""","=""25.192229""","=""2s.2p3""","=""3P*""","=""1""","=""2s2.2p.4p""","=""3P""","=""1""",,
N,2,"=""1064.153""","=""2.74e+07""","=""2.79e-03""",D+,"=""13.54126""","=""25.192229""","=""2s.2p3""","=""3P*""","=""2""","=""2s2.2p.4p""","=""3P""","=""1""",,
N,2,"=""1064.220""","=""1.17e+07""","=""5.96e-03""",D+,"=""13.54199""","=""25.192229""","=""2s.2p3""","=""3P*""","=""0""","=""2s2.2p.4p""","=""3P""","=""1""",,
N,2,"=""1064.443""","=""4.40e+07""","=""2.49e-03""",D+,"=""13.54113""","=""25.188937""","=""2s.2p3""","=""3P*""","=""1""","=""2s2.2p.4p""","=""3P""","=""0""",,
N,2,"=""1064.947""","=""2.30e+03""","=""3.90e-07""",C,"=""1.89897""","=""13.54126""","=""2s2.2p2""","=""1D""","=""2""","=""2s.2p3""","=""3P*""","=""2""",,
N,2,"=""1064.958""","=""5.16e+03""","=""5.26e-07""",C,"=""1.89897""","=""13.54113""","=""2s2.2p2""","=""1D""","=""2""","=""2s.2p3""","=""3P*""","=""1""",,
N,1,"=""1067.61443""","=""3.53e+07""","=""8.04e-03""",C,"=""2.3835298""","=""13.9967297""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).5d""","=""2F""","=""7/2""",,
N,2,"=""1067.877""","=""7.46e+06""","=""1.79e-03""",C,"=""13.54126""","=""25.151603""","=""2s.2p3""","=""3P*""","=""2""","=""2s2.2p.4p""","=""3D""","=""3""",,
N,1,"=""1068.51244""","=""2.34e+06""","=""4.01e-04""",D+,"=""2.3835298""","=""13.9869696""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).5d""","=""2F""","=""5/2""",,
N,1,"=""1068.61193""","=""3.28e+07""","=""8.42e-03""",C,"=""2.3846100""","=""13.9869696""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).5d""","=""2F""","=""5/2""",,
N,6,"=""1079.50""","=""8.495e+08""","=""4.364e-01""",AA,"=""(521.0439)""","=""(532.5293)""","=""1s.4s""","=""1S""","=""0""","=""1s.5p""","=""1P*""","=""1""",,
N,2,"=""1068.962""","=""4.28e+06""","=""1.22e-03""",C,"=""13.54113""","=""25.139688""","=""2s.2p3""","=""3P*""","=""1""","=""2s2.2p.4p""","=""3D""","=""2""",,
N,2,"=""1068.974""","=""3.38e+06""","=""5.79e-04""",C,"=""13.54126""","=""25.139688""","=""2s.2p3""","=""3P*""","=""2""","=""2s2.2p.4p""","=""3D""","=""2""",,
N,3,"=""1069.055""","=""2.61e+06""","=""4.47e-04""",C+,"=""41.47770""","=""53.07525""","=""2s.2p.(3P*).3d""","=""2D*""","=""3/2""","=""2s.2p.(3P*).7p""","=""2P""","=""3/2""",,
N,3,"=""1069.376""","=""2.34e+07""","=""2.67e-03""",B,"=""41.48118""","=""53.07525""","=""2s.2p.(3P*).3d""","=""2D*""","=""5/2""","=""2s.2p.(3P*).7p""","=""2P""","=""3/2""",,
N,3,"=""1069.458""","=""2.60e+07""","=""2.23e-03""",B,"=""41.47770""","=""53.07088""","=""2s.2p.(3P*).3d""","=""2D*""","=""3/2""","=""2s.2p.(3P*).7p""","=""2P""","=""1/2""",,
N,2,"=""1069.547""","=""3.69e+06""","=""6.33e-04""",C,"=""13.54113""","=""25.133348""","=""2s.2p3""","=""3P*""","=""1""","=""2s2.2p.4p""","=""3D""","=""1""",,
N,2,"=""1069.559""","=""6.53e+05""","=""6.72e-05""",D+,"=""13.54126""","=""25.133348""","=""2s.2p3""","=""3P*""","=""2""","=""2s2.2p.4p""","=""3D""","=""1""",,
N,2,"=""1069.626""","=""3.14e+06""","=""1.62e-03""",C,"=""13.54199""","=""25.133348""","=""2s.2p3""","=""3P*""","=""0""","=""2s2.2p.4p""","=""3D""","=""1""",,
N,4,"=""1078.711""","=""1.22e+09""","=""2.98e-01""",B,"=""53.20901""","=""64.70274""","=""1s2.2s.3d""","=""1D""","=""2""","=""1s2.2s.4f""","=""1F*""","=""3""",,
N,1,"=""1082.706""","=""1.26e+08""","=""3.32e-02""",C+,"=""3.5756182""","=""15.02695""","=""2s2.2p3""","=""2P*""","=""3/2""","=""2s.2p4""","=""2D""","=""5/2""",,
N,2,"=""1083.990""","=""2.10e+08""","=""1.11e-01""",A,"=""0.00000""","=""11.43777""","=""2s2.2p2""","=""3P""","=""0""","=""2s.2p3""","=""3D*""","=""1""",,
N,2,"=""1084.562""","=""1.54e+08""","=""2.72e-02""",A,"=""0.00604""","=""11.43777""","=""2s2.2p2""","=""3P""","=""1""","=""2s.2p3""","=""3D*""","=""1""",,
N,2,"=""1084.580""","=""2.82e+08""","=""8.30e-02""",A,"=""0.00604""","=""11.43758""","=""2s2.2p2""","=""3P""","=""1""","=""2s.2p3""","=""3D*""","=""2""",,
N,3,"=""1084.686""","=""2.12e+07""","=""3.74e-03""",B,"=""39.33939""","=""50.76982""","=""2s.2p.(3P*).3p""","=""4P""","=""1/2""","=""2s.2p.(3P*).5d""","=""4P*""","=""1/2""",,
N,3,"=""1085.161""","=""5.30e+07""","=""1.87e-02""",B,"=""39.33939""","=""50.76481""","=""2s.2p.(3P*).3p""","=""4P""","=""1/2""","=""2s.2p.(3P*).5d""","=""4P*""","=""3/2""",,
N,3,"=""1085.187""","=""1.06e+08""","=""9.36e-03""",B,"=""39.34467""","=""50.76982""","=""2s.2p.(3P*).3p""","=""4P""","=""3/2""","=""2s.2p.(3P*).5d""","=""4P*""","=""1/2""",,
N,2,"=""1085.529""","=""9.96e+06""","=""1.06e-03""",A,"=""0.01622""","=""11.43777""","=""2s2.2p2""","=""3P""","=""2""","=""2s.2p3""","=""3D*""","=""1""",,
N,2,"=""1085.546""","=""9.10e+07""","=""1.61e-02""",A,"=""0.01622""","=""11.43758""","=""2s2.2p2""","=""3P""","=""2""","=""2s.2p3""","=""3D*""","=""2""",,
N,3,"=""1085.663""","=""1.70e+07""","=""3.00e-03""",B,"=""39.34467""","=""50.76481""","=""2s.2p.(3P*).3p""","=""4P""","=""3/2""","=""2s.2p.(3P*).5d""","=""4P*""","=""3/2""",,
N,2,"=""1085.701""","=""3.72e+08""","=""9.20e-02""",A,"=""0.01622""","=""11.43596""","=""2s2.2p2""","=""3P""","=""2""","=""2s.2p3""","=""3D*""","=""3""",,
N,4,"=""1086.084""","=""2.29e+08""","=""1.21e-01""",B,"=""50.33406""","=""61.74977""","=""1s2.2s.3p""","=""3P*""","=""0""","=""1s2.2p.(2P*<3/2>).3p""","=""3S""","=""1""",,
N,4,"=""1086.272""","=""6.86e+08""","=""1.21e-01""",B,"=""50.33603""","=""61.74977""","=""1s2.2s.3p""","=""3P*""","=""1""","=""1s2.2p.(2P*<3/2>).3p""","=""3S""","=""1""",,
N,3,"=""1086.306""","=""3.81e+07""","=""1.01e-02""",B,"=""39.34467""","=""50.75805""","=""2s.2p.(3P*).3p""","=""4P""","=""3/2""","=""2s.2p.(3P*).5d""","=""4P*""","=""5/2""",,
N,3,"=""1086.359""","=""5.71e+07""","=""6.74e-03""",B,"=""39.35199""","=""50.76481""","=""2s.2p.(3P*).3p""","=""4P""","=""5/2""","=""2s.2p.(3P*).5d""","=""4P*""","=""3/2""",,
N,4,"=""1086.688""","=""1.14e+09""","=""1.21e-01""",B,"=""50.34041""","=""61.74977""","=""1s2.2s.3p""","=""3P*""","=""2""","=""1s2.2p.(2P*<3/2>).3p""","=""3S""","=""1""",,
N,3,"=""1087.003""","=""8.87e+07""","=""1.57e-02""",B,"=""39.35199""","=""50.75805""","=""2s.2p.(3P*).3p""","=""4P""","=""5/2""","=""2s.2p.(3P*).5d""","=""4P*""","=""5/2""",,
N,3,"=""1089.142""","=""3.32e+07""","=""1.18e-02""",B,"=""35.64910""","=""47.03276""","=""2s.2p.(3P*).3s""","=""4P*""","=""1/2""","=""2s.2p.(3P*).4p""","=""4P""","=""3/2""",,
N,3,"=""1089.252""","=""2.39e+07""","=""6.38e-03""",B,"=""35.65680""","=""47.03931""","=""2s.2p.(3P*).3s""","=""4P*""","=""3/2""","=""2s.2p.(3P*).4p""","=""4P""","=""5/2""",,
N,3,"=""1089.672""","=""1.33e+07""","=""2.37e-03""",B,"=""35.64910""","=""47.02722""","=""2s.2p.(3P*).3s""","=""4P*""","=""1/2""","=""2s.2p.(3P*).4p""","=""4P""","=""1/2""",,
N,3,"=""1089.879""","=""1.06e+07""","=""1.89e-03""",B,"=""35.65680""","=""47.03276""","=""2s.2p.(3P*).3s""","=""4P*""","=""3/2""","=""2s.2p.(3P*).4p""","=""4P""","=""3/2""",,
N,1,"=""1090.191""","=""6.55e+07""","=""1.17e-02""",C,"=""3.5755704""","=""14.94828""","=""2s2.2p3""","=""2P*""","=""1/2""","=""2s2.2p2.(1D).3d""","=""2S""","=""1/2""",,
N,1,"=""1090.195""","=""1.31e+08""","=""1.17e-02""",C,"=""3.5756182""","=""14.94828""","=""2s2.2p3""","=""2P*""","=""3/2""","=""2s2.2p2.(1D).3d""","=""2S""","=""1/2""",,
N,3,"=""1090.410""","=""6.61e+07""","=""5.89e-03""",B,"=""35.65680""","=""47.02722""","=""2s.2p.(3P*).3s""","=""4P*""","=""3/2""","=""2s.2p.(3P*).4p""","=""4P""","=""1/2""",,
N,3,"=""1090.623""","=""5.55e+07""","=""9.90e-03""",B,"=""35.67111""","=""47.03931""","=""2s.2p.(3P*).3s""","=""4P*""","=""5/2""","=""2s.2p.(3P*).4p""","=""4P""","=""5/2""",,
N,3,"=""1091.252""","=""3.56e+07""","=""4.24e-03""",B,"=""35.67111""","=""47.03276""","=""2s.2p.(3P*).3s""","=""4P*""","=""5/2""","=""2s.2p.(3P*).4p""","=""4P""","=""3/2""",,
N,1,"=""1093.227""","=""7.88e+07""","=""1.41e-02""",C,"=""3.5755704""","=""14.91669""","=""2s2.2p3""","=""2P*""","=""1/2""","=""2s2.2p2.(1D).3d""","=""2P""","=""1/2""",,
N,1,"=""1093.232""","=""3.85e+07""","=""3.45e-03""",C,"=""3.5756182""","=""14.91669""","=""2s2.2p3""","=""2P*""","=""3/2""","=""2s2.2p2.(1D).3d""","=""2P""","=""1/2""",,
N,1,"=""1093.246""","=""1.99e+07""","=""7.13e-03""",C,"=""3.5755704""","=""14.91649""","=""2s2.2p3""","=""2P*""","=""1/2""","=""2s2.2p2.(1D).3d""","=""2P""","=""3/2""",,
N,1,"=""1093.251""","=""9.96e+07""","=""1.78e-02""",C,"=""3.5756182""","=""14.91649""","=""2s2.2p3""","=""2P*""","=""3/2""","=""2s2.2p2.(1D).3d""","=""2P""","=""3/2""",,
N,3,"=""1094.551""","=""3.82e+06""","=""1.03e-03""",B,"=""38.39689""","=""49.72430""","=""2s.2p.(3P*).3p""","=""4D""","=""3/2""","=""2s.2p.(3P*).5s""","=""4P*""","=""5/2""",,
N,1,"=""1095.088""","=""1.15e+06""","=""4.14e-04""",C,"=""3.5755704""","=""14.89742""","=""2s2.2p3""","=""2P*""","=""1/2""","=""2s2.2p2.(1D).3d""","=""2D""","=""3/2""",,
N,1,"=""1095.161""","=""1.40e+06""","=""3.78e-04""",C,"=""3.5756182""","=""14.89671""","=""2s2.2p3""","=""2P*""","=""3/2""","=""2s2.2p2.(1D).3d""","=""2D""","=""5/2""",,
N,3,"=""1095.290""","=""3.43e+07""","=""6.17e-03""",B,"=""38.40454""","=""49.72430""","=""2s.2p.(3P*).3p""","=""4D""","=""5/2""","=""2s.2p.(3P*).5s""","=""4P*""","=""5/2""",,
N,3,"=""1095.554""","=""9.51e+06""","=""3.42e-03""",B,"=""38.39248""","=""49.70951""","=""2s.2p.(3P*).3p""","=""4D""","=""1/2""","=""2s.2p.(3P*).5s""","=""4P*""","=""3/2""",,
N,3,"=""1095.982""","=""6.08e+07""","=""1.09e-02""",B,"=""38.39689""","=""49.70951""","=""2s.2p.(3P*).3p""","=""4D""","=""3/2""","=""2s.2p.(3P*).5s""","=""4P*""","=""3/2""",,
N,3,"=""1096.415""","=""9.49e+07""","=""1.71e-02""",B,"=""38.39248""","=""49.70062""","=""2s.2p.(3P*).3p""","=""4D""","=""1/2""","=""2s.2p.(3P*).5s""","=""4P*""","=""1/2""",,
N,3,"=""1096.447""","=""1.52e+08""","=""2.05e-02""",B,"=""38.41648""","=""49.72430""","=""2s.2p.(3P*).3p""","=""4D""","=""7/2""","=""2s.2p.(3P*).5s""","=""4P*""","=""5/2""",,
N,3,"=""1096.723""","=""1.19e+08""","=""1.43e-02""",B,"=""38.40454""","=""49.70951""","=""2s.2p.(3P*).3p""","=""4D""","=""5/2""","=""2s.2p.(3P*).5s""","=""4P*""","=""3/2""",,
N,3,"=""1096.844""","=""9.48e+07""","=""8.55e-03""",B,"=""38.39689""","=""49.70062""","=""2s.2p.(3P*).3p""","=""4D""","=""3/2""","=""2s.2p.(3P*).5s""","=""4P*""","=""1/2""",,
N,1,"=""1097.23718""","=""6.35e+07""","=""1.53e-02""",C,"=""2.3835298""","=""13.6832014""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).4d""","=""2F""","=""7/2""",,
N,1,"=""1098.15482""","=""4.23e+06""","=""7.65e-04""",C,"=""2.3835298""","=""13.6737591""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).4d""","=""2F""","=""5/2""",,
N,1,"=""1098.25991""","=""5.91e+07""","=""1.60e-02""",C,"=""2.3846100""","=""13.6737591""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).4d""","=""2F""","=""5/2""",,
N,3,"=""1098.716""","=""8.53e+06""","=""3.09e-03""",B,"=""38.64467""","=""49.92913""","=""2s2.4p""","=""2P*""","=""1/2""","=""2s.2p.(3P*).5p""","=""2P""","=""3/2""",,
N,3,"=""1099.017""","=""4.26e+07""","=""7.71e-03""",B,"=""38.64776""","=""49.92913""","=""2s2.4p""","=""2P*""","=""3/2""","=""2s.2p.(3P*).5p""","=""2P""","=""3/2""",,
N,3,"=""1099.695""","=""3.40e+07""","=""6.16e-03""",B,"=""38.64467""","=""49.91909""","=""2s2.4p""","=""2P*""","=""1/2""","=""2s.2p.(3P*).5p""","=""2P""","=""1/2""",,
N,3,"=""1099.996""","=""1.70e+07""","=""1.54e-03""",B,"=""38.64776""","=""49.91909""","=""2s2.4p""","=""2P*""","=""3/2""","=""2s.2p.(3P*).5p""","=""2P""","=""1/2""",,
N,3,"=""1100.069""","=""1.49e+07""","=""5.41e-03""",B,"=""35.64910""","=""46.91969""","=""2s.2p.(3P*).3s""","=""4P*""","=""1/2""","=""2s.2p.(3P*).4p""","=""4S""","=""3/2""",,
N,1,"=""1100.35974""","=""3.60e+07""","=""4.36e-03""",D+,"=""2.3835298""","=""13.6511356""","=""2s2.2p3""","=""2D*""","=""5/2""","=""2s2.2p2.(3P).5s""","=""2P""","=""3/2""",,
N,1,"=""1100.46525""","=""4.00e+06""","=""7.26e-04""",D+,"=""2.3846100""","=""13.6511356""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).5s""","=""2P""","=""3/2""",,
N,3,"=""1100.821""","=""2.98e+07""","=""5.41e-03""",B,"=""35.65680""","=""46.91969""","=""2s.2p.(3P*).3s""","=""4P*""","=""3/2""","=""2s.2p.(3P*).4p""","=""4S""","=""3/2""",,
N,1,"=""1101.29074""","=""3.99e+07""","=""3.63e-03""",D+,"=""2.3846100""","=""13.6426905""","=""2s2.2p3""","=""2D*""","=""3/2""","=""2s2.2p2.(3P).5s""","=""2P""","=""1/2""",,
N,3,"=""1102.221""","=""4.45e+07""","=""5.40e-03""",B,"=""35.67111""","=""46.91969""","=""2s.2p.(3P*).3s""","=""4P*""","=""5/2""","=""2s.2p.(3P*).4p""","=""4S""","=""3/2""",,
N,3,"=""1103.044""","=""5.62e+07""","=""1.54e-02""",B,"=""28.56703""","=""39.80721""","=""2p3""","=""2P*""","=""3/2""","=""2s.2p.(3P*).3p""","=""2D""","=""5/2""",,
N,3,"=""1104.071""","=""4.67e+07""","=""1.71e-02""",B,"=""28.56649""","=""39.79622""","=""2p3""","=""2P*""","=""1/2""","=""2s.2p.(3P*).3p""","=""2D""","=""3/2""",,
N,3,"=""1104.123""","=""9.34e+06""","=""1.71e-03""",B,"=""28.56703""","=""39.79622""","=""2p3""","=""2P*""","=""3/2""","=""2s.2p.(3P*).3p""","=""2D""","=""3/2""",,
N,3,"=""1106.036""","=""1.09e+08""","=""4.00e-02""",B,"=""27.43798""","=""38.64776""","=""2s2.3s""","=""2S""","=""1/2""","=""2s2.4p""","=""2P*""","=""3/2""",,
N,3,"=""1106.340""","=""1.09e+08""","=""2.00e-02""",B,"=""27.43798""","=""38.64467""","=""2s2.3s""","=""2S""","=""1/2""","=""2s2.4p""","=""2P*""","=""1/2""",,
N,1,"=""1106.549""","=""3.04e+06""","=""1.12e-03""",C,"=""3.5755704""","=""14.78016""","=""2s2.2p3""","=""2P*""","=""1/2""","=""2s2.2p2.(1D).4s""","=""2D""","=""3/2""",,
N,1,"=""1106.553""","=""7.39e+05""","=""1.36e-04""",C,"=""3.5756182""","=""14.78016""","=""2s2.2p3""","=""2P*""","=""3/2""","=""2s2.2p2.(1D).4s""","=""2D""","=""3/2""",,
N,1,"=""1106.553""","=""3.52e+06""","=""9.69e-04""",C+,"=""3.5756182""","=""14.78016""","=""2s2.2p3""","=""2P*""","=""3/2""","=""2s2.2p2.(1D).4s""","=""2D""","=""5/2""",,
N,6,"=""1119.29""","=""2.310e+08""","=""2.551e-02""",AA,"=""(521.4522)""","=""(532.5293)""","=""1s.4d""","=""1D""","=""2""","=""1s.5p""","=""1P*""","=""1""",,
N,3,"=""1120.244""","=""7.25e+07""","=""2.73e-02""",B,"=""35.64910""","=""46.71671""","=""2s.2p.(3P*).3s""","=""4P*""","=""1/2""","=""2s.2p.(3P*).4p""","=""4D""","=""3/2""",,
N,3,"=""1120.256""","=""1.22e+08""","=""3.44e-02""",B,"=""35.65680""","=""46.72429""","=""2s.2p.(3P*).3s""","=""4P*""","=""3/2""","=""2s.2p.(3P*).4p""","=""4D""","=""5/2""",,
N,3,"=""1120.595""","=""1.74e+08""","=""4.37e-02""",B,"=""35.67111""","=""46.73525""","=""2s.2p.(3P*).3s""","=""4P*""","=""5/2""","=""2s.2p.(3P*).4p""","=""4D""","=""7/2""",,
N,3,"=""1120.812""","=""1.45e+08""","=""2.73e-02""",B,"=""35.64910""","=""46.71110""","=""2s.2p.(3P*).3s""","=""4P*""","=""1/2""","=""2s.2p.(3P*).4p""","=""4D""","=""1/2""",,
N,3,"=""1121.023""","=""9.25e+07""","=""1.74e-02""",B,"=""35.65680""","=""46.71671""","=""2s.2p.(3P*).3s""","=""4P*""","=""3/2""","=""2s.2p.(3P*).4p""","=""4D""","=""3/2""",,
N,3,"=""1121.593""","=""2.90e+07""","=""2.73e-03""",B,"=""35.65680""","=""46.71110""","=""2s.2p.(3P*).3s""","=""4P*""","=""3/2""","=""2s.2p.(3P*).4p""","=""4D""","=""1/2""",,
N,3,"=""1121.706""","=""5.20e+07""","=""9.81e-03""",B,"=""35.67111""","=""46.72429""","=""2s.2p.(3P*).3s""","=""4P*""","=""5/2""","=""2s.2p.(3P*).4p""","=""4D""","=""5/2""",,
N,3,"=""1122.476""","=""8.64e+06""","=""1.09e-03""",B,"=""35.67111""","=""46.71671""","=""2s.2p.(3P*).3s""","=""4P*""","=""5/2""","=""2s.2p.(3P*).4p""","=""4D""","=""3/2""",,
N,4,"=""1131.036""","=""1.17e+08""","=""3.74e-02""",B,"=""50.33603""","=""61.29804""","=""1s2.2s.3p""","=""3P*""","=""1""","=""1s2.2p.(2P*).3p""","=""3P""","=""2""",,
N,4,"=""1131.488""","=""3.50e+08""","=""6.72e-02""",B,"=""50.34041""","=""61.29804""","=""1s2.2s.3p""","=""3P*""","=""2""","=""1s2.2p.(2P*).3p""","=""3P""","=""2""",,
N,4,"=""1132.021""","=""1.55e+08""","=""8.93e-02""",B,"=""50.33406""","=""61.28653""","=""1s2.2s.3p""","=""3P*""","=""0""","=""1s2.2p.(2P*).3p""","=""3P""","=""1""",,
N,4,"=""1132.225""","=""1.16e+08""","=""2.23e-02""",B,"=""50.33603""","=""61.28653""","=""1s2.2s.3p""","=""3P*""","=""1""","=""1s2.2p.(2P*).3p""","=""3P""","=""1""",,
N,4,"=""1132.677""","=""1.94e+08""","=""2.24e-02""",B,"=""50.34041""","=""61.28653""","=""1s2.2s.3p""","=""3P*""","=""2""","=""1s2.2p.(2P*).3p""","=""3P""","=""1""",,
N,4,"=""1132.944""","=""4.64e+08""","=""2.98e-02""",B,"=""50.33603""","=""61.27957""","=""1s2.2s.3p""","=""3P*""","=""1""","=""1s2.2p.(2P*).3p""","=""3P""","=""0""",,
N,4,"=""1133.121""","=""4.07e+08""","=""1.31e-01""",B,"=""46.77735""","=""57.71918""","=""1s2.2s.3s""","=""3S""","=""1""","=""1s2.2p.(2P*).3s""","=""3P*""","=""2""",,
N,1,"=""1134.16529""","=""1.51e+08""","=""1.46e-02""",B,"=""0.0000000""","=""10.9317574""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s.2p4""","=""4P""","=""1/2""",,
N,1,"=""1134.41489""","=""1.49e+08""","=""2.87e-02""",B,"=""0.0000000""","=""10.9293522""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s.2p4""","=""4P""","=""3/2""",,
N,1,"=""1134.98025""","=""1.44e+08""","=""4.16e-02""",B,"=""0.0000000""","=""10.9239080""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s.2p4""","=""4P""","=""5/2""",,
N,4,"=""1135.252""","=""4.05e+08""","=""7.83e-02""",B,"=""46.77735""","=""57.69865""","=""1s2.2s.3s""","=""3S""","=""1""","=""1s2.2p.(2P*).3s""","=""3P*""","=""1""",,
N,3,"=""1135.762""","=""1.35e+08""","=""2.61e-02""",B,"=""30.45863""","=""41.37501""","=""2s2.3p""","=""2P*""","=""1/2""","=""2s2.5s""","=""2S""","=""1/2""",,
N,5,"=""1135.949""","=""2.60e+07""","=""1.01e-02""",B,"=""83.55124""","=""[94.46583]""","=""1s2.5s""","=""2S""","=""1/2""","=""1s2.10p""","=""2P*""","=""3/2""",,
N,5,"=""1135.975""","=""2.60e+07""","=""5.03e-03""",B,"=""83.55124""","=""[94.46558]""","=""1s2.5s""","=""2S""","=""1/2""","=""1s2.10p""","=""2P*""","=""1/2""",,
N,3,"=""1136.225""","=""2.69e+08""","=""2.60e-02""",B,"=""30.46308""","=""41.37501""","=""2s2.3p""","=""2P*""","=""3/2""","=""2s2.5s""","=""2S""","=""1/2""",,
