element,sp_num,ritz_wl_vac(A),Aki(s^-1),fik,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,
Si,9,"=""55.094""","=""6.26e+11""","=""9.50e-02""",C,"=""0.31554""","=""225.357""","=""2s2.2p2""","=""3P""","=""1""","=""2s2.2p.3d""","=""3P*""","=""0""",,
Si,9,"=""55.116""","=""3.16e+11""","=""1.44e-01""",C+,"=""0.31554""","=""225.27""","=""2s2.2p2""","=""3P""","=""1""","=""2s2.2p.3d""","=""3P*""","=""1""",,
Si,9,"=""55.154""","=""1.70e+09""","=""1.29e-03""",E,"=""0.31554""","=""225.112""","=""2s2.2p2""","=""3P""","=""1""","=""2s2.2p.3d""","=""3P*""","=""2""",,
Si,10,"=""55.195""","=""6.52e+10""","=""2.98e-02""",D+,"=""48.359""","=""272.987?""","=""2s.2p2""","=""2P""","=""1/2""","=""2s.2p.(3P*).3d""","=""2P*""","=""1/2""",,
Si,9,"=""55.234""","=""2.88e+11""","=""7.90e-02""",C+,"=""0.7952""","=""225.27""","=""2s2.2p2""","=""3P""","=""2""","=""2s2.2p.3d""","=""3P*""","=""1""",,
Si,9,"=""55.272""","=""6.98e+11""","=""3.20e-01""",B,"=""0.7952""","=""225.112""","=""2s2.2p2""","=""3P""","=""2""","=""2s2.2p.3d""","=""3P*""","=""2""",,
Si,10,"=""55.274""","=""1.63e+10""","=""1.49e-02""",D+,"=""48.359""","=""272.667?""","=""2s.2p2""","=""2P""","=""1/2""","=""2s.2p.(3P*).3d""","=""2P*""","=""3/2""",,
Si,9,"=""55.305""","=""7.68e+11""","=""1.06e+00""",B,"=""0.0000""","=""224.183""","=""2s2.2p2""","=""3P""","=""0""","=""2s2.2p.3d""","=""3D*""","=""1""",,
Si,10,"=""55.317""","=""3.24e+10""","=""7.43e-03""",D+,"=""48.853""","=""272.987?""","=""2s.2p2""","=""2P""","=""3/2""","=""2s.2p.(3P*).3d""","=""2P*""","=""1/2""",,
Si,9,"=""55.356""","=""9.64e+11""","=""7.38e-01""",B,"=""0.31554""","=""224.292""","=""2s2.2p2""","=""3P""","=""1""","=""2s2.2p.3d""","=""3D*""","=""2""",,
Si,9,"=""55.383""","=""3.03e+11""","=""1.39e-01""",C+,"=""0.31554""","=""224.183""","=""2s2.2p2""","=""3P""","=""1""","=""2s2.2p.3d""","=""3D*""","=""1""",,
Si,10,"=""55.396""","=""8.06e+10""","=""3.71e-02""",C,"=""48.853""","=""272.667?""","=""2s.2p2""","=""2P""","=""3/2""","=""2s.2p.(3P*).3d""","=""2P*""","=""3/2""",,
Si,9,"=""55.401""","=""1.09e+12""","=""7.04e-01""",B+,"=""0.7952""","=""224.589""","=""2s2.2p2""","=""3P""","=""2""","=""2s2.2p.3d""","=""3D*""","=""3""",,
Si,9,"=""55.475""","=""3.64e+10""","=""1.68e-02""",D+,"=""0.7952""","=""224.292""","=""2s2.2p2""","=""3P""","=""2""","=""2s2.2p.3d""","=""3D*""","=""2""",,
Si,9,"=""55.502""","=""1.27e+09""","=""3.53e-04""",E,"=""0.7952""","=""224.183""","=""2s2.2p2""","=""3P""","=""2""","=""2s2.2p.3d""","=""3D*""","=""1""",,
Si,9,"=""55.510""","=""5.48e+11""","=""2.53e-01""",C,"=""36.2322""","=""259.586""","=""2s.2p3""","=""3D*""","=""3""","=""2s.2p2.(2D).3d""","=""3D""","=""3""",,
Si,9,"=""55.510""","=""9.64e+10""","=""3.18e-02""",D,"=""36.2322""","=""259.586""","=""2s.2p3""","=""3D*""","=""3""","=""2s.2p2.(2D).3d""","=""3D""","=""2""",,
Si,9,"=""55.512""","=""4.31e+11""","=""1.99e-01""",D+,"=""36.2401""","=""259.586""","=""2s.2p3""","=""3D*""","=""2""","=""2s.2p2.(2D).3d""","=""3D""","=""2""",,
Si,9,"=""55.512""","=""1.54e+11""","=""4.28e-02""",D,"=""36.2401""","=""259.586""","=""2s.2p3""","=""3D*""","=""2""","=""2s.2p2.(2D).3d""","=""3D""","=""1""",,
Si,9,"=""55.512""","=""6.88e+10""","=""4.45e-02""",D,"=""36.2401""","=""259.586""","=""2s.2p3""","=""3D*""","=""2""","=""2s.2p2.(2D).3d""","=""3D""","=""3""",,
Si,9,"=""55.517""","=""4.63e+11""","=""2.14e-01""",D+,"=""36.2581""","=""259.586""","=""2s.2p3""","=""3D*""","=""1""","=""2s.2p2.(2D).3d""","=""3D""","=""1""",,
Si,9,"=""55.517""","=""9.26e+10""","=""7.13e-02""",D,"=""36.2581""","=""259.586""","=""2s.2p3""","=""3D*""","=""1""","=""2s.2p2.(2D).3d""","=""3D""","=""2""",,
Si,14,"=""55.610518""","=""6.0433e+10""","=""5.6037e-02""",AA,"=""(2376.104583)""","=""(2599.0555672)""","=""3p""","=""2P*""","=""1/2""","=""6d""","=""2D""","=""3/2""",,
Si,14,"=""55.615361""","=""3.6650e+10""","=""3.3990e-02""",AA,"=""(2376.12411)""","=""(2599.0556823)""","=""3s""","=""2S""","=""1/2""","=""6p""","=""2P*""","=""3/2""",,
Si,14,"=""55.626085""","=""6.5326e+09""","=""3.0304e-03""",AA,"=""(2376.104583)""","=""(2598.993177)""","=""3p""","=""2P*""","=""1/2""","=""6s""","=""2S""","=""1/2""",,
Si,14,"=""55.631571""","=""3.6897e+10""","=""1.7120e-02""",AA,"=""(2376.12411)""","=""(2598.990721)""","=""3s""","=""2S""","=""1/2""","=""6p""","=""2P*""","=""1/2""",,
Si,14,"=""55.7349166""","=""7.7209e+10""","=""5.3935e-02""",AA,"=""(2376.6237303)""","=""(2599.0770971)""","=""3d""","=""2D""","=""3/2""","=""6f""","=""2F*""","=""5/2""",,
Si,14,"=""55.735130""","=""7.2268e+10""","=""5.0484e-02""",AA,"=""(2376.624622)""","=""(2599.0771364)""","=""3p""","=""2P*""","=""3/2""","=""6d""","=""2D""","=""5/2""",,
Si,14,"=""55.7402825""","=""3.0163e+08""","=""1.4050e-04""",AA,"=""(2376.6237303)""","=""(2599.0556823)""","=""3d""","=""2D""","=""3/2""","=""6p""","=""2P*""","=""3/2""",,
Si,14,"=""55.740535""","=""1.2039e+10""","=""5.6078e-03""",AA,"=""(2376.624622)""","=""(2599.0555672)""","=""3p""","=""2P*""","=""3/2""","=""6d""","=""2D""","=""3/2""",,
Si,14,"=""55.756174""","=""1.3299e+10""","=""3.0991e-03""",AA,"=""(2376.624622)""","=""(2598.993177)""","=""3p""","=""2P*""","=""3/2""","=""6s""","=""2S""","=""1/2""",,
Si,14,"=""55.7565663""","=""3.1046e+09""","=""7.2348e-04""",AA,"=""(2376.6237303)""","=""(2598.990721)""","=""3d""","=""2D""","=""3/2""","=""6p""","=""2P*""","=""1/2""",,
Si,14,"=""55.7754701""","=""8.2529e+10""","=""5.1320e-02""",AA,"=""(2376.7962465)""","=""(2599.0878706)""","=""3d""","=""2D""","=""5/2""","=""6f""","=""2F*""","=""7/2""",,
Si,14,"=""55.7781735""","=""5.4910e+09""","=""2.5612e-03""",AA,"=""(2376.7962465)""","=""(2599.0770971)""","=""3d""","=""2D""","=""5/2""","=""6f""","=""2F*""","=""5/2""",,
Si,9,"=""55.779""","=""4.26e+09""","=""1.42e-03""",E,"=""36.2322""","=""258.510""","=""2s.2p3""","=""3D*""","=""3""","=""2s.2p2.(2D).3d""","=""3F""","=""2""",,
Si,9,"=""55.779""","=""1.08e+11""","=""5.03e-02""",D,"=""36.2322""","=""258.510""","=""2s.2p3""","=""3D*""","=""3""","=""2s.2p2.(2D).3d""","=""3F""","=""3""",,
Si,9,"=""55.779""","=""9.69e+11""","=""5.81e-01""",C,"=""36.2322""","=""258.510""","=""2s.2p3""","=""3D*""","=""3""","=""2s.2p2.(2D).3d""","=""3F""","=""4""",,
Si,9,"=""55.781""","=""8.61e+11""","=""5.62e-01""",C,"=""36.2401""","=""258.510""","=""2s.2p3""","=""3D*""","=""2""","=""2s.2p2.(2D).3d""","=""3F""","=""3""",,
Si,9,"=""55.781""","=""1.51e+11""","=""7.04e-02""",D,"=""36.2401""","=""258.510""","=""2s.2p3""","=""3D*""","=""2""","=""2s.2p2.(2D).3d""","=""3F""","=""2""",,
Si,14,"=""55.7835477""","=""2.7382e+09""","=""8.5161e-04""",AA,"=""(2376.7962465)""","=""(2599.0556823)""","=""3d""","=""2D""","=""5/2""","=""6p""","=""2P*""","=""3/2""",,
Si,9,"=""55.786""","=""8.13e+11""","=""6.32e-01""",C,"=""36.2581""","=""258.510""","=""2s.2p3""","=""3D*""","=""1""","=""2s.2p2.(2D).3d""","=""3F""","=""2""",,
Si,13,"=""55.805""","=""1.14e+10""","=""1.59e-02""",B,"=""(2179.568)""","=""(2401.7406)""","=""1s.3s""","=""1S""","=""0""","=""1s.8p""","=""1P*""","=""1""",,
Si,9,"=""55.819""","=""1.88e+10""","=""1.47e-02""",D,"=""0.31554""","=""222.434?""","=""2s2.2p2""","=""3P""","=""1""","=""2s2.2p.3d""","=""1D*""","=""2""",,
Si,7,"=""55.828""","=""1.10e+09""","=""3.08e-04""",E,"=""5.77392""","=""227.856""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2P*).5s""","=""1P*""","=""1""",,
Si,10,"=""55.845""","=""6.49e+10""","=""6.07e-02""",B,"=""45.585""","=""267.599""","=""2s.2p2""","=""2S""","=""1/2""","=""2s.2p.(1P*).3s""","=""2P*""","=""3/2""",,
Si,13,"=""55.858""","=""7.77e+08""","=""1.09e-03""",C+,"=""(2179.4255)""","=""(2401.389)""","=""1s.3p""","=""3P*""","=""0""","=""1s.8s""","=""3S""","=""1""",,
Si,11,"=""55.866""","=""5.86e+06""","=""2.74e-06""",E,"=""61.3971""","=""283.330""","=""1s2.2p2""","=""1D""","=""2""","=""1s2.2s.3p""","=""3P*""","=""2""",,
Si,11,"=""55.866""","=""2.50e+09""","=""7.02e-04""",D,"=""61.3971""","=""283.330""","=""1s2.2p2""","=""1D""","=""2""","=""1s2.2s.3p""","=""3P*""","=""1""",,
Si,11,"=""55.871""","=""3.43e+10""","=""9.63e-03""",C,"=""61.3971""","=""283.309""","=""1s2.2p2""","=""1D""","=""2""","=""1s2.2s.3p""","=""1P*""","=""1""",,
Si,13,"=""55.875""","=""2.33e+09""","=""1.09e-03""",C+,"=""(2179.4938)""","=""(2401.389)""","=""1s.3p""","=""3P*""","=""1""","=""1s.8s""","=""3S""","=""1""",,
Si,9,"=""55.940""","=""2.04e+09""","=""9.59e-04""",E,"=""0.7952""","=""222.434?""","=""2s2.2p2""","=""3P""","=""2""","=""2s2.2p.3d""","=""1D*""","=""2""",,
Si,13,"=""55.941""","=""3.87e+09""","=""1.09e-03""",B,"=""(2179.7568)""","=""(2401.389)""","=""1s.3p""","=""3P*""","=""2""","=""1s.8s""","=""3S""","=""1""",,
Si,9,"=""56.003""","=""3.84e+10""","=""1.08e-02""",D+,"=""6.56198""","=""227.952""","=""2s2.2p2""","=""1D""","=""2""","=""2s2.2p.3d""","=""1P*""","=""1""",,
Si,9,"=""56.027""","=""1.34e+12""","=""8.84e-01""",B+,"=""6.56198""","=""227.856""","=""2s2.2p2""","=""1D""","=""2""","=""2s2.2p.3d""","=""1F*""","=""3""",,
Si,13,"=""56.433""","=""9.74e+06""","=""7.75e-06""",C,"=""(2181.8996)""","=""(2401.6005)""","=""1s.3d""","=""3D""","=""1""","=""1s.8p""","=""3P*""","=""2""",,
Si,13,"=""56.435""","=""1.46e+08""","=""6.97e-05""",C,"=""(2181.9055)""","=""(2401.6005)""","=""1s.3d""","=""3D""","=""2""","=""1s.8p""","=""3P*""","=""2""",,
Si,13,"=""56.438""","=""7.29e+08""","=""2.09e-04""",C+,"=""(2181.9055)""","=""(2401.5867)""","=""1s.3d""","=""3D""","=""2""","=""1s.8p""","=""3P*""","=""1""",,
Si,13,"=""56.438""","=""9.74e+08""","=""1.55e-04""",C+,"=""(2181.8996)""","=""(2401.5830)""","=""1s.3d""","=""3D""","=""1""","=""1s.8p""","=""3P*""","=""0""",,
Si,13,"=""56.437""","=""2.43e+08""","=""1.16e-04""",C,"=""(2181.8996)""","=""(2401.5867)""","=""1s.3d""","=""3D""","=""1""","=""1s.8p""","=""3P*""","=""1""",,
Si,13,"=""56.452""","=""8.16e+08""","=""2.34e-04""",C+,"=""(2182.1115)""","=""(2401.7406)""","=""1s.3d""","=""1D""","=""2""","=""1s.8p""","=""1P*""","=""1""",,
Si,13,"=""56.460""","=""8.17e+08""","=""2.79e-04""",C+,"=""(2182.0052)""","=""(2401.6005)""","=""1s.3d""","=""3D""","=""3""","=""1s.8p""","=""3P*""","=""2""",,
Si,7,"=""56.528""","=""1.15e+11""","=""7.72e-02""",D+,"=""0.00000""","=""219.333""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(4S*).5d""","=""3D*""","=""3""",,
Si,10,"=""56.552""","=""2.09e+10""","=""2.00e-02""",E,"=""48.359""","=""267.599""","=""2s.2p2""","=""2P""","=""1/2""","=""2s.2p.(1P*).3s""","=""2P*""","=""3/2""",,
Si,13,"=""56.611""","=""6.68e+09""","=""1.07e-03""",C+,"=""(2182.5736)""","=""(2401.585)""","=""1s.3p""","=""1P*""","=""1""","=""1s.8s""","=""1S""","=""0""",,
Si,10,"=""56.680""","=""1.37e+11""","=""6.57e-02""",B+,"=""48.853""","=""267.599""","=""2s.2p2""","=""2P""","=""3/2""","=""2s.2p.(1P*).3s""","=""2P*""","=""3/2""",,
Si,9,"=""56.690""","=""6.62e+08""","=""1.91e-04""",C,"=""6.56198""","=""225.27""","=""2s2.2p2""","=""1D""","=""2""","=""2s2.2p.3d""","=""3P*""","=""1""",,
Si,10,"=""56.700""","=""9.87e+10""","=""9.51e-02""",C,"=""48.359""","=""267.02""","=""2s.2p2""","=""2P""","=""1/2""","=""2s.2p.(3P*).3d""","=""2D*""","=""3/2""",,
Si,9,"=""56.730""","=""9.54e+09""","=""4.60e-03""",C,"=""6.56198""","=""225.112""","=""2s2.2p2""","=""1D""","=""2""","=""2s2.2p.3d""","=""3P*""","=""2""",,
Si,10,"=""56.804""","=""3.13e+11""","=""2.27e-01""",B+,"=""48.853""","=""267.121""","=""2s.2p2""","=""2P""","=""3/2""","=""2s.2p.(3P*).3d""","=""2D*""","=""5/2""",,
Si,10,"=""56.829""","=""1.96e+10""","=""9.49e-03""",D+,"=""48.853""","=""267.02""","=""2s.2p2""","=""2P""","=""3/2""","=""2s.2p.(3P*).3d""","=""2D*""","=""3/2""",,
Si,9,"=""56.867""","=""1.04e+07""","=""7.06e-06""",D,"=""6.56198""","=""224.589""","=""2s2.2p2""","=""1D""","=""2""","=""2s2.2p.3d""","=""3D*""","=""3""",,
Si,9,"=""56.944""","=""3.28e+09""","=""1.59e-03""",C,"=""6.56198""","=""224.292""","=""2s2.2p2""","=""1D""","=""2""","=""2s2.2p.3d""","=""3D*""","=""2""",,
Si,9,"=""56.972""","=""4.97e+08""","=""1.45e-04""",C,"=""6.56198""","=""224.183""","=""2s2.2p2""","=""1D""","=""2""","=""2s2.2p.3d""","=""3D*""","=""1""",,
Si,9,"=""57.153""","=""2.43e+11""","=""1.98e-01""",D+,"=""42.6517""","=""259.586""","=""2s.2p3""","=""3P*""","=""1""","=""2s.2p2.(2D).3d""","=""3D""","=""2""",,
Si,9,"=""57.153""","=""1.35e+11""","=""6.61e-02""",D,"=""42.6517""","=""259.586""","=""2s.2p3""","=""3P*""","=""1""","=""2s.2p2.(2D).3d""","=""3D""","=""1""",,
Si,9,"=""57.155""","=""1.80e+11""","=""2.65e-01""",D,"=""42.6599""","=""259.586""","=""2s.2p3""","=""3P*""","=""0""","=""2s.2p2.(2D).3d""","=""3D""","=""1""",,
Si,9,"=""57.157""","=""3.24e+11""","=""2.22e-01""",C,"=""42.6652""","=""259.586""","=""2s.2p3""","=""3P*""","=""2""","=""2s.2p2.(2D).3d""","=""3D""","=""3""",,
Si,9,"=""57.157""","=""9.02e+09""","=""2.65e-03""",E,"=""42.6652""","=""259.586""","=""2s.2p3""","=""3P*""","=""2""","=""2s.2p2.(2D).3d""","=""3D""","=""1""",,
Si,9,"=""57.157""","=""8.11e+10""","=""3.97e-02""",D,"=""42.6652""","=""259.586""","=""2s.2p3""","=""3P*""","=""2""","=""2s.2p2.(2D).3d""","=""3D""","=""2""",,
Si,10,"=""57.208""","=""1.06e+10""","=""5.22e-03""",D,"=""35.689""","=""252.414?""","=""2s.2p2""","=""2D""","=""3/2""","=""2s.2p.(3P*).3s""","=""2P*""","=""3/2""",,
Si,10,"=""57.209""","=""9.73e+10""","=""3.18e-02""",B+,"=""35.693""","=""252.414?""","=""2s.2p2""","=""2D""","=""5/2""","=""2s.2p.(3P*).3s""","=""2P*""","=""3/2""",,
Si,7,"=""57.325""","=""8.93e+10""","=""6.16e-02""",D,"=""0.00000""","=""216.283""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2P*).4d""","=""3D*""","=""3""",,
Si,10,"=""57.365""","=""1.02e+11""","=""2.52e-02""",B,"=""35.689""","=""251.819?""","=""2s.2p2""","=""2D""","=""3/2""","=""2s.2p.(3P*).3s""","=""2P*""","=""1/2""",,
Si,7,"=""57.434""","=""3.94e+10""","=""1.95e-02""",D,"=""0.00000""","=""215.873""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2P*).4d""","=""3P*""","=""2""",,
Si,9,"=""57.434""","=""2.76e+11""","=""1.36e-01""",C,"=""6.56198""","=""222.434?""","=""2s2.2p2""","=""1D""","=""2""","=""2s2.2p.3d""","=""1D*""","=""2""",,
Si,7,"=""57.523""","=""1.70e+09""","=""2.53e-03""",D,"=""12.3167""","=""227.856""","=""2s2.2p4""","=""1S""","=""0""","=""2s2.2p3.(2P*).5s""","=""1P*""","=""1""",,
Si,7,"=""57.567""","=""1.30e+10""","=""1.08e-02""",D,"=""0.500""","=""215.873""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2P*).4d""","=""3P*""","=""2""",,
Si,13,"=""57.669""","=""1.72e+10""","=""1.43e-02""",B,"=""(2175.545)""","=""(2390.5382)""","=""1s.3s""","=""3S""","=""1""","=""1s.7p""","=""3P*""","=""2""",,
Si,13,"=""57.674""","=""1.72e+10""","=""8.57e-03""",B,"=""(2175.545)""","=""(2390.5176)""","=""1s.3s""","=""3S""","=""1""","=""1s.7p""","=""3P*""","=""1""",,
Si,13,"=""57.676""","=""1.72e+10""","=""2.86e-03""",B,"=""(2175.545)""","=""(2390.5122)""","=""1s.3s""","=""3S""","=""1""","=""1s.7p""","=""3P*""","=""0""",,
Si,9,"=""57.778""","=""8.01e+11""","=""1.20e+00""",B,"=""13.3654""","=""227.952""","=""2s2.2p2""","=""1S""","=""0""","=""2s2.2p.3d""","=""1P*""","=""1""",,
Si,9,"=""58.158""","=""3.29e+10""","=""1.19e-02""",E,"=""36.2322""","=""249.418?""","=""2s.2p3""","=""3D*""","=""3""","=""2s.2p2.(4P).3d""","=""3D""","=""2""",,
Si,9,"=""58.158""","=""1.87e+11""","=""9.49e-02""",D+,"=""36.2322""","=""249.418?""","=""2s.2p3""","=""3D*""","=""3""","=""2s.2p2.(4P).3d""","=""3D""","=""3""",,
Si,9,"=""58.160""","=""1.47e+11""","=""7.43e-02""",D,"=""36.2401""","=""249.418?""","=""2s.2p3""","=""3D*""","=""2""","=""2s.2p2.(4P).3d""","=""3D""","=""2""",,
Si,9,"=""58.160""","=""2.35e+10""","=""1.67e-02""",E,"=""36.2401""","=""249.418?""","=""2s.2p3""","=""3D*""","=""2""","=""2s.2p2.(4P).3d""","=""3D""","=""3""",,
Si,9,"=""58.165""","=""3.16e+10""","=""2.67e-02""",E,"=""36.2581""","=""249.418?""","=""2s.2p3""","=""3D*""","=""1""","=""2s.2p2.(4P).3d""","=""3D""","=""2""",,
Si,7,"=""58.388""","=""1.35e+11""","=""4.13e-02""",D,"=""0.00000""","=""212.345""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2D*).4d""","=""3S*""","=""1""",,
Si,10,"=""58.420""","=""6.97e+06""","=""5.35e-06""",E,"=""35.689""","=""247.916+x""","=""2s.2p2""","=""2D""","=""3/2""","=""2s.2p.(3P*).3s""","=""4P*""","=""5/2""",,
Si,10,"=""58.421""","=""1.19e+08""","=""6.07e-05""",D,"=""35.693""","=""247.916+x""","=""2s.2p2""","=""2D""","=""5/2""","=""2s.2p.(3P*).3s""","=""4P*""","=""5/2""",,
Si,7,"=""58.445""","=""1.21e+11""","=""6.18e-02""",D,"=""0.00000""","=""212.138""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2D*).4d""","=""3P*""","=""2""",,
Si,9,"=""58.510""","=""5.90e+08""","=""9.08e-04""",C,"=""13.3654""","=""225.27""","=""2s2.2p2""","=""1S""","=""0""","=""2s2.2p.3d""","=""3P*""","=""1""",,
Si,7,"=""58.526""","=""8.02e+10""","=""4.12e-02""",D,"=""0.500""","=""212.345""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2D*).4d""","=""3S*""","=""1""",,
Si,10,"=""58.572""","=""7.18e+07""","=""3.69e-05""",D,"=""35.689""","=""247.366+x""","=""2s.2p2""","=""2D""","=""3/2""","=""2s.2p.(3P*).3s""","=""4P*""","=""3/2""",,
Si,10,"=""58.573""","=""1.30e+08""","=""4.47e-05""",D,"=""35.693""","=""247.366+x""","=""2s.2p2""","=""2D""","=""5/2""","=""2s.2p.(3P*).3s""","=""4P*""","=""3/2""",,
Si,7,"=""58.578""","=""2.66e+10""","=""4.11e-02""",E,"=""0.6900""","=""212.345""","=""2s2.2p4""","=""3P""","=""0""","=""2s2.2p3.(2D*).4d""","=""3S*""","=""1""",,
Si,7,"=""58.579""","=""2.10e+10""","=""1.08e-02""",E,"=""0.00000""","=""211.652""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2D*).4d""","=""3D*""","=""2""",,
Si,7,"=""58.579""","=""8.37e+10""","=""6.03e-02""",D,"=""0.00000""","=""211.652""","=""2s2.2p4""","=""3P""","=""2""","=""2s2.2p3.(2D*).4d""","=""3D*""","=""3""",,
Si,7,"=""58.583""","=""3.99e+10""","=""3.42e-02""",E,"=""0.500""","=""212.138""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2D*).4d""","=""3P*""","=""2""",,
Si,10,"=""58.652""","=""7.34e+07""","=""1.89e-05""",D,"=""35.689""","=""247.079+x""","=""2s.2p2""","=""2D""","=""3/2""","=""2s.2p.(3P*).3s""","=""4P*""","=""1/2""",,
Si,8,"=""58.696""","=""2.26e+08""","=""5.82e-05""",D,"=""0.00000""","=""211.231?""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(1D).3d""","=""2S""","=""1/2""",,
Si,13,"=""58.710""","=""1.70e+10""","=""2.63e-02""",B,"=""(2179.568)""","=""(2390.7481)""","=""1s.3s""","=""1S""","=""0""","=""1s.7p""","=""1P*""","=""1""",,
Si,7,"=""58.718""","=""6.23e+10""","=""5.37e-02""",D,"=""0.500""","=""211.652""","=""2s2.2p4""","=""3P""","=""1""","=""2s2.2p3.(2D*).4d""","=""3D*""","=""2""",,
Si,7,"=""58.782""","=""1.34e+11""","=""9.73e-02""",D+,"=""5.77392""","=""216.696""","=""2s2.2p4""","=""1D""","=""2""","=""2s2.2p3.(2P*).4d""","=""1F*""","=""3""",,
Si,9,"=""58.811""","=""1.93e+09""","=""3.01e-03""",C,"=""13.3654""","=""224.183""","=""2s2.2p2""","=""1S""","=""0""","=""2s2.2p.3d""","=""3D*""","=""1""",,
Si,13,"=""58.817""","=""1.18e+09""","=""1.84e-03""",C+,"=""(2179.4255)""","=""(2390.222)""","=""1s.3p""","=""3P*""","=""0""","=""1s.7s""","=""3S""","=""1""",,
Si,13,"=""58.836""","=""3.55e+09""","=""1.84e-03""",B,"=""(2179.4938)""","=""(2390.222)""","=""1s.3p""","=""3P*""","=""1""","=""1s.7s""","=""3S""","=""1""",,
Si,8,"=""58.885""","=""1.12e+11""","=""8.76e-02""",D,"=""0.00000""","=""210.554?""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s.2p3.(5S*).3p""","=""4P""","=""5/2""",,
Si,8,"=""58.885""","=""1.12e+11""","=""5.84e-02""",D,"=""0.00000""","=""210.554?""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s.2p3.(5S*).3p""","=""4P""","=""3/2""",,
Si,8,"=""58.885""","=""1.12e+11""","=""2.92e-02""",D,"=""0.00000""","=""210.554?""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s.2p3.(5S*).3p""","=""4P""","=""1/2""",,
Si,8,"=""58.888""","=""1.83e+09""","=""9.52e-04""",C,"=""0.00000""","=""210.544""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(1D).3d?""","=""2P?""","=""3/2""",,
Si,9,"=""58.906""","=""4.07e+11""","=""2.72e-01""",C,"=""36.2322""","=""246.710?""","=""2s.2p3""","=""3D*""","=""3""","=""2s.2p2.(4P).3d""","=""3F""","=""4""",,
Si,13,"=""58.910""","=""5.86e+09""","=""1.83e-03""",B,"=""(2179.7568)""","=""(2390.222)""","=""1s.3p""","=""3P*""","=""2""","=""1s.7s""","=""3S""","=""1""",,
Si,8,"=""58.942""","=""3.86e+08""","=""1.00e-04""",C,"=""0.00000""","=""210.350""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(1D).3d?""","=""2P?""","=""1/2""",,
Si,9,"=""59.002""","=""4.50e+10""","=""2.35e-02""",D,"=""36.2322""","=""246.37?""","=""2s.2p3""","=""3D*""","=""3""","=""2s.2p2.(4P).3d""","=""3F""","=""3""",,
Si,9,"=""59.004""","=""3.60e+11""","=""2.63e-01""",C,"=""36.2401""","=""246.37?""","=""2s.2p3""","=""3D*""","=""2""","=""2s.2p2.(4P).3d""","=""3F""","=""3""",,
Si,9,"=""59.070""","=""1.77e+09""","=""6.63e-04""",E,"=""36.2322""","=""246.127?""","=""2s.2p3""","=""3D*""","=""3""","=""2s.2p2.(4P).3d""","=""3F""","=""2""",,
Si,9,"=""59.072""","=""6.29e+10""","=""3.29e-02""",D,"=""36.2401""","=""246.127?""","=""2s.2p3""","=""3D*""","=""2""","=""2s.2p2.(4P).3d""","=""3F""","=""2""",,
Si,9,"=""59.077""","=""3.38e+11""","=""2.95e-01""",D+,"=""36.2581""","=""246.127?""","=""2s.2p3""","=""3D*""","=""1""","=""2s.2p2.(4P).3d""","=""3F""","=""2""",,
Si,8,"=""59.257""","=""3.48e+08""","=""2.75e-04""",D,"=""0.00000""","=""209.231""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(1D).3d""","=""2D""","=""5/2""",,
Si,8,"=""59.314""","=""9.17e+07""","=""4.84e-05""",D,"=""0.00000""","=""209.031""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(1D).3d""","=""2D""","=""3/2""",,
Si,8,"=""59.354""","=""1.12e+08""","=""8.87e-05""",D,"=""0.00000""","=""208.890""","=""2s2.2p3""","=""4S*""","=""3/2""","=""2s2.2p2.(1D).3d""","=""2F""","=""5/2""",,
Si,13,"=""59.426""","=""1.27e+09""","=""4.04e-04""",C+,"=""(2182.1115)""","=""(2390.7481)""","=""1s.3d""","=""1D""","=""2""","=""1s.7p""","=""1P*""","=""1""",,
Si,13,"=""59.425""","=""1.51e+07""","=""1.33e-05""",C,"=""(2181.8996)""","=""(2390.5382)""","=""1s.3d""","=""3D""","=""1""","=""1s.7p""","=""3P*""","=""2""",,
Si,13,"=""59.427""","=""2.27e+08""","=""1.20e-04""",C+,"=""(2181.9055)""","=""(2390.5382)""","=""1s.3d""","=""3D""","=""2""","=""1s.7p""","=""3P*""","=""2""",,
